LAYER ID	 INDIVIDUAL NAME	 ORGANISATION NAME	 POSITION NAME	 PHONE	 DELIVERY POINT	 CITY	 POSTAL CODE	 COUNTRY	 EMAIL	 ROLE
52259	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51997	omit	LINZ - Land Information New Zealand	None 	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	resourceProvider	
51997	Omit	LINZ - Land Information New Zealand	Data Manager - Customer Systems	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
53374	Senior Location Data Analyst	Land Information New Zealand	Senior Location Data Analyst	0800 665 463	Level 7, Radio New Zealand House, 155 The Terrace, PO Box 5501	Wellington	6145	New Zealand	customersupport@linz.govt.nz	pointOfContact	
53374	None 	LINZ - Land Information New Zealand	Data Manager - Addressing	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
52154	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52154	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50633	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50633	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51713	omit	LINZ - Land Information New Zealand	None 	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	resourceProvider	
51713	Omit	LINZ - Land Information New Zealand	Data Manager - Customer Systems	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
51731	omit	LINZ - Land Information New Zealand	None 	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	resourceProvider	
51731	Omit	LINZ - Land Information New Zealand	Data Manager - Customer Systems	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
52234	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52234	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51981	omit	LINZ - Land Information New Zealand	None 	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	resourceProvider	
51981	Omit	LINZ - Land Information New Zealand	Data Manager - Customer Systems	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
50088	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50088	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
52212	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52212	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50513	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50513	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
53379	Senior Location Data Analyst	Land Information New Zealand	Senior Location Data Analyst	0800 665 463	Level 7, Radio New Zealand House, 155 The Terrace, PO Box 5501	Wellington	6145	New Zealand	customersupport@linz.govt.nz	pointOfContact	
53379	None 	LINZ - Land Information New Zealand	Data Manager - Addressing	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
52288	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52288	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
53375	Senior Location Data Analyst	Land Information New Zealand	Senior Location Data Analyst	0800 665 463	Level 7, Radio New Zealand House, 155 The Terrace, PO Box 5501	Wellington	6145	New Zealand	customersupport@linz.govt.nz	pointOfContact	
53375	None 	LINZ - Land Information New Zealand	Data Manager - Addressing	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
50662	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50662	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51732	omit	LINZ - Land Information New Zealand	None 	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	resourceProvider	
51732	Omit	LINZ - Land Information New Zealand	Data Manager - Customer Systems	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
53542	None 	LINZ - Land Information New Zealand	Lidar Coordination Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
53542	None 	LINZ - Land Information New Zealand	Lidar Coordination Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
88127	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
88127	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51737	omit	LINZ - Land Information New Zealand	None 	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	resourceProvider	
51737	Omit	LINZ - Land Information New Zealand	Data Manager - Customer Systems	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
50085	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50085	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
52228	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52228	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
52177	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52177	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50755	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50755	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51343	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51343	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50089	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50089	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51728	omit	LINZ - Land Information New Zealand	None 	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	resourceProvider	
51728	Omit	LINZ - Land Information New Zealand	Data Manager - Customer Systems	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
50896	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50896	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50524	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50524	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
52276	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52276	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51736	omit	LINZ - Land Information New Zealand	None 	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	resourceProvider	
51736	Omit	LINZ - Land Information New Zealand	Data Manager - Customer Systems	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
52317	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 the Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52317	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 the Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50752	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50752	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50853	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50853	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51354	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51354	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50069	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50069	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50093	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50093	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51710	omit	LINZ - Land Information New Zealand	None 	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	resourceProvider	
51710	Omit	LINZ - Land Information New Zealand	Data Manager - Customer Systems	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
52214	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52214	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50099	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50099	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
52142	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52142	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51730	omit	LINZ - Land Information New Zealand	None 	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	resourceProvider	
51730	Omit	LINZ - Land Information New Zealand	Data Manager - Customer Systems	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
51729	omit	LINZ - Land Information New Zealand	None 	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	resourceProvider	
51729	Omit	LINZ - Land Information New Zealand	Data Manager - Customer Systems	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
50490	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50490	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51705	omit	LINZ - Land Information New Zealand	None 	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	resourceProvider	
51705	Omit	LINZ - Land Information New Zealand	Data Manager - Customer Systems	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
52394	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 the Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52394	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 the Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51709	omit	LINZ - Land Information New Zealand	None 	04 4600110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	resourceProvider	
51709	Omit	LINZ - Land Information New Zealand	Data Manager - Customer Systems	+64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	info@linz.govt.nz	pointOfContact	
52238	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52238	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
